ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000164045,cell division cycle 25A(CDC25A),Homo sapiens,"R-HSA-113507:R-HSA-113507,R-HSA-113510:R-HSA-113510,R-HSA-1538133:R-HSA-1538133,R-HSA-156711:R-HSA-156711,R-HSA-157881:R-HSA-157881,R-HSA-176187:R-HSA-176187,R-HSA-69202:R-HSA-69202,R-HSA-69205:R-HSA-69205,R-HSA-69273:R-HSA-69273,R-HSA-69601:R-HSA-69601,R-HSA-69610:R-HSA-69610,R-HSA-69656:R-HSA-69656,"
ENSG00000004897,cell division cycle 27(CDC27),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,R-HSA-983168:R-HSA-983168,"
ENSG00000106993,cell division cycle 37 like 1(CDC37L1),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000103888,cell migration inducing hyaluronan binding protein(CEMIP),Homo sapiens,"R-HSA-2142850:R-HSA-2142850,"
ENSG00000135315,centrosomal protein 162(CEP162),Homo sapiens,"R-HSA-5620912:R-HSA-5620912,"
ENSG00000143418,ceramide synthase 2(CERS2),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000090661,ceramide synthase 4(CERS4),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000177830,chitinase domain containing 1(CHID1),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000180720,cholinergic receptor muscarinic 4(CHRM4),Homo sapiens,"R-HSA-390648:R-HSA-390648,R-HSA-418594:R-HSA-418594,"
ENSG00000108556,cholinergic receptor nicotinic epsilon subunit(CHRNE),Homo sapiens,"R-HSA-629587:R-HSA-629587,"
ENSG00000070371,clathrin heavy chain like 1(CLTCL1),Homo sapiens,"R-HSA-190873:R-HSA-190873,R-HSA-196025:R-HSA-196025,R-HSA-3928665:R-HSA-3928665,"
ENSG00000122705,clathrin light chain A(CLTA),Homo sapiens,"R-HSA-171052:R-HSA-171052,R-HSA-177504:R-HSA-177504,R-HSA-190873:R-HSA-190873,R-HSA-196025:R-HSA-196025,R-HSA-2132295:R-HSA-2132295,R-HSA-3928665:R-HSA-3928665,R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,R-HSA-437239:R-HSA-437239,R-HSA-5099900:R-HSA-5099900,"
ENSG00000134873,claudin 10(CLDN10),Homo sapiens,"R-HSA-420029:R-HSA-420029,"
ENSG00000113946,claudin 16(CLDN16),Homo sapiens,"R-HSA-420029:R-HSA-420029,"
ENSG00000171217,claudin 20(CLDN20),Homo sapiens,"R-HSA-420029:R-HSA-420029,"
ENSG00000180210,"coagulation factor II, thrombin(F2)",Homo sapiens,"R-HSA-140837:R-HSA-140837,R-HSA-140875:R-HSA-140875,R-HSA-159740:R-HSA-159740,R-HSA-159763:R-HSA-159763,R-HSA-159782:R-HSA-159782,R-HSA-202733:R-HSA-202733,R-HSA-375276:R-HSA-375276,R-HSA-381426:R-HSA-381426,R-HSA-416476:R-HSA-416476,R-HSA-456926:R-HSA-456926,R-HSA-76009:R-HSA-76009,"
ENSG00000129083,coatomer protein complex subunit beta 1(COPB1),Homo sapiens,"R-HSA-6807878:R-HSA-6807878,"
ENSG00000181789,coatomer protein complex subunit gamma 1(COPG1),Homo sapiens,"R-HSA-6807878:R-HSA-6807878,"
ENSG00000048342,coiled-coil and C2 domain containing 2A(CC2D2A),Homo sapiens,"R-HSA-5620912:R-HSA-5620912,"
ENSG00000113163,collagen type IV alpha 3 binding protein(COL4A3BP),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000197565,collagen type IV alpha 6 chain(COL4A6),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1474244:R-HSA-1474244,R-HSA-1650814:R-HSA-1650814,R-HSA-2022090:R-HSA-2022090,R-HSA-216083:R-HSA-216083,R-HSA-2214320:R-HSA-2214320,R-HSA-3000157:R-HSA-3000157,R-HSA-3000171:R-HSA-3000171,R-HSA-3000178:R-HSA-3000178,"
ENSG00000123500,collagen type X alpha 1 chain(COL10A1),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1650814:R-HSA-1650814,R-HSA-2022090:R-HSA-2022090,R-HSA-216083:R-HSA-216083,R-HSA-3000171:R-HSA-3000171,"
ENSG00000204248,collagen type XI alpha 2 chain(COL11A2),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1650814:R-HSA-1650814,R-HSA-2022090:R-HSA-2022090,R-HSA-3000171:R-HSA-3000171,"
ENSG00000101203,collagen type XX alpha 1 chain(COL20A1),Homo sapiens,"R-HSA-1650814:R-HSA-1650814,"
ENSG00000215018,collagen type XXVIII alpha 1 chain(COL28A1),Homo sapiens,"R-HSA-1650814:R-HSA-1650814,"
ENSG00000182326,complement C1s(C1S),Homo sapiens,"R-HSA-166663:R-HSA-166663,R-HSA-173623:R-HSA-173623,"
ENSG00000018236,contactin 1(CNTN1),Homo sapiens,"R-HSA-2122948:R-HSA-2122948,R-HSA-2979096:R-HSA-2979096,R-HSA-373760:R-HSA-373760,R-HSA-447043:R-HSA-447043,"
ENSG00000106392,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1(C1GALT1)",Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000241563,cortistatin(CORT),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-418594:R-HSA-418594,"
ENSG00000154639,coxsackie virus and adenovirus receptor(CXADR),Homo sapiens,"R-HSA-198933:R-HSA-198933,R-HSA-202733:R-HSA-202733,"
ENSG00000108094,cullin 2(CUL2),Homo sapiens,"R-HSA-1234176:R-HSA-1234176,R-HSA-983168:R-HSA-983168,"
ENSG00000147883,cyclin dependent kinase inhibitor 2B(CDKN2B),Homo sapiens,"R-HSA-2173796:R-HSA-2173796,R-HSA-2559580:R-HSA-2559580,R-HSA-2559582:R-HSA-2559582,R-HSA-2559585:R-HSA-2559585,R-HSA-69231:R-HSA-69231,"
ENSG00000139631,cysteine sulfinic acid decarboxylase(CSAD),Homo sapiens,"R-HSA-1614558:R-HSA-1614558,"
ENSG00000106258,cytochrome P450 family 3 subfamily A member 5(CYP3A5),Homo sapiens,"R-HSA-211981:R-HSA-211981,R-HSA-5423646:R-HSA-5423646,"
ENSG00000167910,cytochrome P450 family 7 subfamily A member 1(CYP7A1),Homo sapiens,"R-HSA-192105:R-HSA-192105,R-HSA-193368:R-HSA-193368,R-HSA-193807:R-HSA-193807,R-HSA-1989781:R-HSA-1989781,R-HSA-211976:R-HSA-211976,"
ENSG00000164919,cytochrome c oxidase subunit 6C(COX6C),Homo sapiens,"R-HSA-5628897:R-HSA-5628897,R-HSA-611105:R-HSA-611105,"
ENSG00000006016,cytokine receptor like factor 1(CRLF1),Homo sapiens,"R-HSA-6788467:R-HSA-6788467,"
ENSG00000134574,damage specific DNA binding protein 2(DDB2),Homo sapiens,"R-HSA-5696394:R-HSA-5696394,R-HSA-5696395:R-HSA-5696395,R-HSA-5696400:R-HSA-5696400,"
ENSG00000272886,decapping mRNA 1A(DCP1A),Homo sapiens,"R-HSA-430039:R-HSA-430039,R-HSA-450385:R-HSA-450385,R-HSA-450513:R-HSA-450513,"
ENSG00000011465,decorin(DCN),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,R-HSA-1971475:R-HSA-1971475,R-HSA-2022870:R-HSA-2022870,R-HSA-2022923:R-HSA-2022923,R-HSA-2024101:R-HSA-2024101,R-HSA-3000178:R-HSA-3000178,R-HSA-3560783:R-HSA-3560783,R-HSA-3560801:R-HSA-3560801,R-HSA-3595172:R-HSA-3595172,R-HSA-3595174:R-HSA-3595174,R-HSA-3595177:R-HSA-3595177,R-HSA-4420332:R-HSA-4420332,"
ENSG00000164822,defensin alpha 6(DEFA6),Homo sapiens,"R-HSA-1461973:R-HSA-1461973,R-HSA-1462054:R-HSA-1462054,"
ENSG00000177023,defensin beta 104B(DEFB104B),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000186599,defensin beta 105B(DEFB105B),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000180483,defensin beta 119(DEFB119),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000232948,defensin beta 130(DEFB130),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000186458,defensin beta 132(DEFB132),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000205883,defensin beta 135(DEFB135),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000073737,dehydrogenase/reductase 9(DHRS9),Homo sapiens,"R-HSA-2453902:R-HSA-2453902,R-HSA-5365859:R-HSA-5365859,"
ENSG00000143753,"delta 4-desaturase, sphingolipid 1(DEGS1)",Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000171451,dermatan sulfate epimerase-like(DSEL),Homo sapiens,"R-HSA-2022923:R-HSA-2022923,"
ENSG00000121570,developmental pluripotency associated 4(DPPA4),Homo sapiens,"R-HSA-2892247:R-HSA-2892247,"
ENSG00000062282,diacylglycerol O-acyltransferase 2(DGAT2),Homo sapiens,"R-HSA-1482883:R-HSA-1482883,R-HSA-75109:R-HSA-75109,"
ENSG00000274588,diacylglycerol kinase kappa(DGKK),Homo sapiens,"R-HSA-114508:R-HSA-114508,"
ENSG00000134780,diacylglycerol lipase alpha(DAGLA),Homo sapiens,"R-HSA-426048:R-HSA-426048,"
ENSG00000155011,dickkopf WNT signaling pathway inhibitor 2(DKK2),Homo sapiens,"R-HSA-201681:R-HSA-201681,R-HSA-3772470:R-HSA-3772470,R-HSA-5339717:R-HSA-5339717,"
ENSG00000150768,dihydrolipoamide S-acetyltransferase(DLAT),Homo sapiens,"R-HSA-204174:R-HSA-204174,R-HSA-389661:R-HSA-389661,R-HSA-5362517:R-HSA-5362517,R-HSA-70268:R-HSA-70268,"
ENSG00000151640,dihydropyrimidinase like 4(DPYSL4),Homo sapiens,"R-HSA-399956:R-HSA-399956,"
ENSG00000137100,dynactin subunit 3(DCTN3),Homo sapiens,"R-HSA-2132295:R-HSA-2132295,R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,R-HSA-6807878:R-HSA-6807878,"
ENSG00000077380,dynein cytoplasmic 1 intermediate chain 2(DYNC1I2),Homo sapiens,"R-HSA-2132295:R-HSA-2132295,R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,R-HSA-6807878:R-HSA-6807878,"
ENSG00000187240,dynein cytoplasmic 2 heavy chain 1(DYNC2H1),Homo sapiens,"R-HSA-2132295:R-HSA-2132295,R-HSA-5610787:R-HSA-5610787,R-HSA-5620924:R-HSA-5620924,R-HSA-6807878:R-HSA-6807878,"
ENSG00000135766,egl-9 family hypoxia inducible factor 1(EGLN1),Homo sapiens,"R-HSA-1234176:R-HSA-1234176,"
ENSG00000197561,"elastase, neutrophil expressed(ELANE)",Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1474228:R-HSA-1474228,R-HSA-1592389:R-HSA-1592389,"
ENSG00000151617,endothelin receptor type A(EDNRA),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-416476:R-HSA-416476,"
ENSG00000167969,enoyl-CoA delta isomerase 1(ECI1),Homo sapiens,"R-HSA-77288:R-HSA-77288,"
ENSG00000085832,epidermal growth factor receptor pathway substrate 15(EPS15),Homo sapiens,"R-HSA-182971:R-HSA-182971,"
ENSG00000063245,epsin 1(EPN1),Homo sapiens,"R-HSA-182971:R-HSA-182971,"
ENSG00000196482,estrogen related receptor gamma(ESRRG),Homo sapiens,"R-HSA-383280:R-HSA-383280,"
ENSG00000132394,"eukaryotic elongation factor, selenocysteine-tRNA specific(EEFSEC)",Homo sapiens,"R-HSA-2408557:R-HSA-2408557,"
ENSG00000125977,eukaryotic translation initiation factor 2 subunit beta(EIF2S2),Homo sapiens,"R-HSA-156827:R-HSA-156827,R-HSA-382556:R-HSA-382556,R-HSA-72649:R-HSA-72649,R-HSA-72695:R-HSA-72695,R-HSA-72702:R-HSA-72702,R-HSA-72706:R-HSA-72706,R-HSA-72731:R-HSA-72731,"
ENSG00000130741,eukaryotic translation initiation factor 2 subunit gamma(EIF2S3),Homo sapiens,"R-HSA-156827:R-HSA-156827,R-HSA-382556:R-HSA-382556,R-HSA-72649:R-HSA-72649,R-HSA-72695:R-HSA-72695,R-HSA-72702:R-HSA-72702,R-HSA-72706:R-HSA-72706,R-HSA-72731:R-HSA-72731,"
ENSG00000107581,eukaryotic translation initiation factor 3 subunit A(EIF3A),Homo sapiens,"R-HSA-156827:R-HSA-156827,R-HSA-72649:R-HSA-72649,R-HSA-72689:R-HSA-72689,R-HSA-72695:R-HSA-72695,R-HSA-72702:R-HSA-72702,R-HSA-72706:R-HSA-72706,"
ENSG00000114867,eukaryotic translation initiation factor 4 gamma 1(EIF4G1),Homo sapiens,"R-HSA-1169408:R-HSA-1169408,R-HSA-156827:R-HSA-156827,R-HSA-166208:R-HSA-166208,R-HSA-429947:R-HSA-429947,R-HSA-450408:R-HSA-450408,R-HSA-72649:R-HSA-72649,R-HSA-72662:R-HSA-72662,R-HSA-72702:R-HSA-72702,R-HSA-72706:R-HSA-72706,R-HSA-975956:R-HSA-975956,R-HSA-975957:R-HSA-975957,"
ENSG00000158417,eukaryotic translation initiation factor 5B(EIF5B),Homo sapiens,"R-HSA-72706:R-HSA-72706,"
ENSG00000070367,exocyst complex component 5(EXOC5),Homo sapiens,"R-HSA-1445148:R-HSA-1445148,R-HSA-264876:R-HSA-264876,R-HSA-5620916:R-HSA-5620916,"
ENSG00000130713,exosome component 2(EXOSC2),Homo sapiens,"R-HSA-380994:R-HSA-380994,R-HSA-429958:R-HSA-429958,R-HSA-450385:R-HSA-450385,R-HSA-450513:R-HSA-450513,R-HSA-450604:R-HSA-450604,"
ENSG00000107371,exosome component 3(EXOSC3),Homo sapiens,"R-HSA-380994:R-HSA-380994,R-HSA-429958:R-HSA-429958,R-HSA-450385:R-HSA-450385,R-HSA-450513:R-HSA-450513,R-HSA-450604:R-HSA-450604,"
ENSG00000031003,family with sequence similarity 13 member B(FAM13B),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000079459,farnesyl-diphosphate farnesyltransferase 1(FDFT1),Homo sapiens,"R-HSA-191273:R-HSA-191273,R-HSA-1989781:R-HSA-1989781,R-HSA-2426168:R-HSA-2426168,"
ENSG00000257365,"farnesyltransferase, CAAX box, beta(FNTB)",Homo sapiens,"R-HSA-2514859:R-HSA-2514859,"
ENSG00000167996,ferritin heavy chain 1(FTH1),Homo sapiens,"R-HSA-3000480:R-HSA-3000480,R-HSA-432722:R-HSA-432722,R-HSA-917937:R-HSA-917937,"
ENSG00000105325,fizzy/cell division cycle 20 related 1(FZR1),Homo sapiens,"R-HSA-174084:R-HSA-174084,R-HSA-174113:R-HSA-174113,R-HSA-174178:R-HSA-174178,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176417:R-HSA-176417,R-HSA-2559582:R-HSA-2559582,R-HSA-68949:R-HSA-68949,R-HSA-69656:R-HSA-69656,R-HSA-983168:R-HSA-983168,"
ENSG00000134363,follistatin(FST),Homo sapiens,"R-HSA-2473224:R-HSA-2473224,"
ENSG00000171051,formyl peptide receptor 1(FPR1),Homo sapiens,"R-HSA-418594:R-HSA-418594,R-HSA-444473:R-HSA-444473,"
ENSG00000185897,free fatty acid receptor 3(FFAR3),Homo sapiens,"R-HSA-416476:R-HSA-416476,R-HSA-444209:R-HSA-444209,"
ENSG00000111432,frizzled class receptor 10(FZD10),Homo sapiens,"R-HSA-373080:R-HSA-373080,"
ENSG00000180340,frizzled class receptor 2(FZD2),Homo sapiens,"R-HSA-201681:R-HSA-201681,R-HSA-373080:R-HSA-373080,R-HSA-4086398:R-HSA-4086398,R-HSA-4608870:R-HSA-4608870,R-HSA-4641262:R-HSA-4641262,R-HSA-5140745:R-HSA-5140745,"
ENSG00000104290,frizzled class receptor 3(FZD3),Homo sapiens,"R-HSA-373080:R-HSA-373080,R-HSA-4086398:R-HSA-4086398,R-HSA-4086400:R-HSA-4086400,R-HSA-4608870:R-HSA-4608870,"
ENSG00000174804,frizzled class receptor 4(FZD4),Homo sapiens,"R-HSA-373080:R-HSA-373080,R-HSA-4086398:R-HSA-4086398,R-HSA-4608870:R-HSA-4608870,R-HSA-4641263:R-HSA-4641263,R-HSA-5099900:R-HSA-5099900,R-HSA-5340588:R-HSA-5340588,"
ENSG00000148803,fucose mutarotase(FUOM),Homo sapiens,"R-HSA-6787639:R-HSA-6787639,"
ENSG00000140564,"furin, paired basic amino acid cleaving enzyme(FURIN)",Homo sapiens,"R-HSA-1181150:R-HSA-1181150,R-HSA-1442490:R-HSA-1442490,R-HSA-1566948:R-HSA-1566948,R-HSA-1592389:R-HSA-1592389,R-HSA-159782:R-HSA-159782,R-HSA-167060:R-HSA-167060,R-HSA-171286:R-HSA-171286,R-HSA-174800:R-HSA-174800,R-HSA-186797:R-HSA-186797,R-HSA-1912420:R-HSA-1912420,R-HSA-2173789:R-HSA-2173789,R-HSA-5210891:R-HSA-5210891,R-HSA-977225:R-HSA-977225,"
ENSG00000102393,galactosidase alpha(GLA),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,"
ENSG00000108679,galectin 3 binding protein(LGALS3BP),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000131981,galectin 3(LGALS3),Homo sapiens,"R-HSA-879415:R-HSA-879415,"
ENSG00000163288,gamma-aminobutyric acid type A receptor beta1 subunit(GABRB1),Homo sapiens,"R-HSA-112314:R-HSA-112314,R-HSA-975298:R-HSA-975298,R-HSA-977441:R-HSA-977441,"
ENSG00000145864,gamma-aminobutyric acid type A receptor beta2 subunit(GABRB2),Homo sapiens,"R-HSA-112314:R-HSA-112314,R-HSA-975298:R-HSA-975298,R-HSA-977441:R-HSA-977441,"
ENSG00000129151,gamma-butyrobetaine hydroxylase 1(BBOX1),Homo sapiens,"R-HSA-71262:R-HSA-71262,"
ENSG00000188910,gap junction protein beta 3(GJB3),Homo sapiens,"R-HSA-190861:R-HSA-190861,"
ENSG00000121742,gap junction protein beta 6(GJB6),Homo sapiens,"R-HSA-190861:R-HSA-190861,"
ENSG00000182963,gap junction protein gamma 1(GJC1),Homo sapiens,"R-HSA-112303:R-HSA-112303,R-HSA-190861:R-HSA-190861,"
ENSG00000140307,general transcription factor IIA subunit 2(GTF2A2),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000137947,general transcription factor IIB(GTF2B),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000197265,general transcription factor IIE subunit 2(GTF2E2),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000188342,general transcription factor IIF subunit 2(GTF2F2),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-674695:R-HSA-674695,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-77075:R-HSA-77075,"
ENSG00000105220,glucose-6-phosphate isomerase(GPI),Homo sapiens,"R-HSA-5628897:R-HSA-5628897,R-HSA-70171:R-HSA-70171,R-HSA-70263:R-HSA-70263,"
ENSG00000136750,glutamate decarboxylase 2(GAD2),Homo sapiens,"R-HSA-888568:R-HSA-888568,R-HSA-888590:R-HSA-888590,"
ENSG00000171189,glutamate ionotropic receptor kainate type subunit 1(GRIK1),Homo sapiens,"R-HSA-451307:R-HSA-451307,R-HSA-451308:R-HSA-451308,"
ENSG00000196277,glutamate metabotropic receptor 7(GRM7),Homo sapiens,"R-HSA-418594:R-HSA-418594,R-HSA-420499:R-HSA-420499,"
ENSG00000198380,glutamine--fructose-6-phosphate transaminase 1(GFPT1),Homo sapiens,"R-HSA-381038:R-HSA-381038,R-HSA-4085023:R-HSA-4085023,R-HSA-446210:R-HSA-446210,"
ENSG00000136628,glutamyl-prolyl-tRNA synthetase(EPRS),Homo sapiens,"R-HSA-2408517:R-HSA-2408517,R-HSA-379716:R-HSA-379716,R-HSA-6782315:R-HSA-6782315,"
ENSG00000243955,glutathione S-transferase alpha 1(GSTA1),Homo sapiens,"R-HSA-156590:R-HSA-156590,"
ENSG00000174156,glutathione S-transferase alpha 3(GSTA3),Homo sapiens,"R-HSA-156590:R-HSA-156590,"
ENSG00000099984,glutathione S-transferase theta 2 (gene/pseudogene)(GSTT2),Homo sapiens,"R-HSA-156590:R-HSA-156590,"
ENSG00000198704,glutathione peroxidase 6(GPX6),Homo sapiens,"R-HSA-3299685:R-HSA-3299685,"
ENSG00000105679,"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic(GAPDHS)",Homo sapiens,"R-HSA-390471:R-HSA-390471,R-HSA-70171:R-HSA-70171,R-HSA-70263:R-HSA-70263,"
ENSG00000158669,glycerol-3-phosphate acyltransferase 4(GPAT4),Homo sapiens,"R-HSA-1483166:R-HSA-1483166,R-HSA-75109:R-HSA-75109,"
ENSG00000152642,glycerol-3-phosphate dehydrogenase 1-like(GPD1L),Homo sapiens,"R-HSA-1483166:R-HSA-1483166,R-HSA-75109:R-HSA-75109,"
ENSG00000115159,glycerol-3-phosphate dehydrogenase 2(GPD2),Homo sapiens,"R-HSA-535734:R-HSA-535734,"
ENSG00000188828,glycine receptor alpha 4(GLRA4),Homo sapiens,"R-HSA-975298:R-HSA-975298,"
ENSG00000163754,glycogenin 1(GYG1),Homo sapiens,"R-HSA-3322077:R-HSA-3322077,R-HSA-3785653:R-HSA-3785653,R-HSA-3814836:R-HSA-3814836,R-HSA-3828062:R-HSA-3828062,R-HSA-3878781:R-HSA-3878781,R-HSA-5357572:R-HSA-5357572,R-HSA-5357609:R-HSA-5357609,R-HSA-70221:R-HSA-70221,"
ENSG00000185245,glycoprotein Ib platelet alpha subunit(GP1BA),Homo sapiens,"R-HSA-140837:R-HSA-140837,R-HSA-430116:R-HSA-430116,R-HSA-75892:R-HSA-75892,R-HSA-76009:R-HSA-76009,"
ENSG00000203618,glycoprotein Ib platelet beta subunit(GP1BB),Homo sapiens,"R-HSA-140837:R-HSA-140837,R-HSA-430116:R-HSA-430116,R-HSA-75892:R-HSA-75892,R-HSA-76009:R-HSA-76009,"
ENSG00000088053,glycoprotein VI platelet(GP6),Homo sapiens,"R-HSA-114604:R-HSA-114604,R-HSA-202733:R-HSA-202733,R-HSA-75892:R-HSA-75892,"
ENSG00000137106,glyoxylate and hydroxypyruvate reductase(GRHPR),Homo sapiens,"R-HSA-389661:R-HSA-389661,"
ENSG00000211451,gonadotropin releasing hormone receptor 2 (pseudogene)(GNRHR2),Homo sapiens,"R-HSA-375281:R-HSA-375281,R-HSA-416476:R-HSA-416476,"
ENSG00000148935,growth arrest specific 2(GAS2),Homo sapiens,"R-HSA-264870:R-HSA-264870,"
ENSG00000125965,growth differentiation factor 5(GDF5),Homo sapiens,"R-HSA-2129379:R-HSA-2129379,"
ENSG00000106128,growth hormone releasing hormone receptor(GHRHR),Homo sapiens,"R-HSA-418555:R-HSA-418555,R-HSA-420092:R-HSA-420092,"
ENSG00000118702,growth hormone releasing hormone(GHRH),Homo sapiens,"R-HSA-418555:R-HSA-418555,R-HSA-420092:R-HSA-420092,"
ENSG00000121853,growth hormone secretagogue receptor(GHSR),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-416476:R-HSA-416476,"
ENSG00000100938,guanosine monophosphate reductase 2(GMPR2),Homo sapiens,"R-HSA-74217:R-HSA-74217,"
ENSG00000213512,guanylate binding protein 7(GBP7),Homo sapiens,"R-HSA-877300:R-HSA-877300,"
ENSG00000061918,guanylate cyclase 1 soluble subunit beta(GUCY1B3),Homo sapiens,"R-HSA-392154:R-HSA-392154,"
ENSG00000080824,heat shock protein 90 alpha family class A member 1(HSP90AA1),Homo sapiens,"R-HSA-1227986:R-HSA-1227986,R-HSA-1236382:R-HSA-1236382,R-HSA-1474151:R-HSA-1474151,R-HSA-192905:R-HSA-192905,R-HSA-2029482:R-HSA-2029482,R-HSA-203615:R-HSA-203615,R-HSA-2565942:R-HSA-2565942,R-HSA-3000484:R-HSA-3000484,R-HSA-3371511:R-HSA-3371511,R-HSA-3371568:R-HSA-3371568,R-HSA-3371571:R-HSA-3371571,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-3928663:R-HSA-3928663,R-HSA-399954:R-HSA-399954,R-HSA-4420097:R-HSA-4420097,R-HSA-5218920:R-HSA-5218920,R-HSA-5336415:R-HSA-5336415,R-HSA-5601884:R-HSA-5601884,R-HSA-5620912:R-HSA-5620912,R-HSA-5637810:R-HSA-5637810,"
ENSG00000165868,heat shock protein family A (Hsp70) member 12A(HSPA12A),Homo sapiens,"R-HSA-3371453:R-HSA-3371453,"
ENSG00000164070,heat shock protein family A (Hsp70) member 4 like(HSPA4L),Homo sapiens,"R-HSA-3371453:R-HSA-3371453,"
ENSG00000013583,heme binding protein 1(HEBP1),Homo sapiens,"R-HSA-418594:R-HSA-418594,R-HSA-444473:R-HSA-444473,"
ENSG00000100292,heme oxygenase 1(HMOX1),Homo sapiens,"R-HSA-189483:R-HSA-189483,R-HSA-917937:R-HSA-917937,"
ENSG00000188536,hemoglobin subunit alpha 2(HBA2),Homo sapiens,"R-HSA-1237044:R-HSA-1237044,R-HSA-1247673:R-HSA-1247673,R-HSA-2168880:R-HSA-2168880,"
