ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000154227,ceramide synthase 3(CERS3),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000172292,ceramide synthase 6(CERS6),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000146731,chaperonin containing TCP1 subunit 6A(CCT6A),Homo sapiens,"R-HSA-389957:R-HSA-389957,R-HSA-389960:R-HSA-389960,R-HSA-390450:R-HSA-390450,R-HSA-390471:R-HSA-390471,"
ENSG00000254505,charged multivesicular body protein 4A(CHMP4A),Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-1632852:R-HSA-1632852,R-HSA-917729:R-HSA-917729,"
ENSG00000086065,charged multivesicular body protein 5(CHMP5),Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-917729:R-HSA-917729,"
ENSG00000155962,chloride intracellular channel 2(CLIC2),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,R-HSA-5578775:R-HSA-5578775,"
ENSG00000171365,chloride voltage-gated channel 5(CLCN5),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000174343,cholinergic receptor nicotinic alpha 9 subunit(CHRNA9),Homo sapiens,"R-HSA-629594:R-HSA-629594,"
ENSG00000131873,chondroitin sulfate synthase 1(CHSY1),Homo sapiens,"R-HSA-2022870:R-HSA-2022870,R-HSA-3595177:R-HSA-3595177,"
ENSG00000242689,ciliary neurotrophic factor(CNTF),Homo sapiens,"R-HSA-6788467:R-HSA-6788467,"
ENSG00000106404,claudin 15(CLDN15),Homo sapiens,"R-HSA-420029:R-HSA-420029,"
ENSG00000213937,claudin 9(CLDN9),Homo sapiens,"R-HSA-420029:R-HSA-420029,"
ENSG00000160917,cleavage and polyadenylation specific factor 4(CPSF4),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159231:R-HSA-159231,R-HSA-168315:R-HSA-168315,R-HSA-6784531:R-HSA-6784531,R-HSA-72163:R-HSA-72163,R-HSA-72187:R-HSA-72187,R-HSA-77595:R-HSA-77595,"
ENSG00000149532,cleavage and polyadenylation specific factor 7(CPSF7),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-72163:R-HSA-72163,R-HSA-72187:R-HSA-72187,R-HSA-77595:R-HSA-77595,"
ENSG00000101981,coagulation factor IX(F9),Homo sapiens,"R-HSA-140834:R-HSA-140834,R-HSA-140837:R-HSA-140837,R-HSA-159740:R-HSA-159740,R-HSA-159763:R-HSA-159763,R-HSA-159782:R-HSA-159782,"
ENSG00000124491,coagulation factor XIII A chain(F13A1),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-140875:R-HSA-140875,"
ENSG00000111481,coatomer protein complex subunit zeta 1(COPZ1),Homo sapiens,"R-HSA-6807878:R-HSA-6807878,"
ENSG00000133773,coiled-coil domain containing 59(CCDC59),Homo sapiens,"R-HSA-5683826:R-HSA-5683826,R-HSA-5688031:R-HSA-5688031,"
ENSG00000015133,coiled-coil domain containing 88C(CCDC88C),Homo sapiens,"R-HSA-5368598:R-HSA-5368598,"
ENSG00000106153,coiled-coil-helix-coiled-coil-helix domain containing 2(CHCHD2),Homo sapiens,"R-HSA-1268020:R-HSA-1268020,"
ENSG00000188153,collagen type IV alpha 5 chain(COL4A5),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1474244:R-HSA-1474244,R-HSA-1650814:R-HSA-1650814,R-HSA-186797:R-HSA-186797,R-HSA-2022090:R-HSA-2022090,R-HSA-216083:R-HSA-216083,R-HSA-2214320:R-HSA-2214320,R-HSA-3000157:R-HSA-3000157,R-HSA-3000171:R-HSA-3000171,R-HSA-3000178:R-HSA-3000178,R-HSA-419037:R-HSA-419037,"
ENSG00000092758,collagen type IX alpha 3 chain(COL9A3),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1650814:R-HSA-1650814,R-HSA-186797:R-HSA-186797,R-HSA-216083:R-HSA-216083,R-HSA-3000178:R-HSA-3000178,R-HSA-419037:R-HSA-419037,"
ENSG00000204291,collagen type XV alpha 1 chain(COL15A1),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1650814:R-HSA-1650814,R-HSA-2022090:R-HSA-2022090,"
ENSG00000118004,collectin subfamily member 11(COLEC11),Homo sapiens,"R-HSA-166663:R-HSA-166663,R-HSA-3000480:R-HSA-3000480,"
ENSG00000108342,colony stimulating factor 3(CSF3),Homo sapiens,"R-HSA-449147:R-HSA-449147,"
ENSG00000108561,complement C1q binding protein(C1QBP),Homo sapiens,"R-HSA-140837:R-HSA-140837,"
ENSG00000123843,complement component 4 binding protein beta(C4BPB),Homo sapiens,"R-HSA-977606:R-HSA-977606,"
ENSG00000168993,complexin 1(CPLX1),Homo sapiens,"R-HSA-181429:R-HSA-181429,R-HSA-181430:R-HSA-181430,R-HSA-210500:R-HSA-210500,R-HSA-212676:R-HSA-212676,R-HSA-264642:R-HSA-264642,R-HSA-888590:R-HSA-888590,"
ENSG00000213341,conserved helix-loop-helix ubiquitous kinase(CHUK),Homo sapiens,"R-HSA-1169091:R-HSA-1169091,R-HSA-1236974:R-HSA-1236974,R-HSA-168638:R-HSA-168638,R-HSA-1810476:R-HSA-1810476,R-HSA-198323:R-HSA-198323,R-HSA-202424:R-HSA-202424,R-HSA-2871837:R-HSA-2871837,R-HSA-445989:R-HSA-445989,R-HSA-446652:R-HSA-446652,R-HSA-5357905:R-HSA-5357905,R-HSA-5357956:R-HSA-5357956,R-HSA-5602636:R-HSA-5602636,R-HSA-5603027:R-HSA-5603027,R-HSA-5603029:R-HSA-5603029,R-HSA-5607761:R-HSA-5607761,R-HSA-5607764:R-HSA-5607764,R-HSA-5674400:R-HSA-5674400,R-HSA-5676590:R-HSA-5676590,R-HSA-5684264:R-HSA-5684264,R-HSA-933542:R-HSA-933542,R-HSA-933543:R-HSA-933543,R-HSA-937039:R-HSA-937039,R-HSA-937041:R-HSA-937041,R-HSA-975144:R-HSA-975144,"
ENSG00000184144,contactin 2(CNTN2),Homo sapiens,"R-HSA-373760:R-HSA-373760,R-HSA-419037:R-HSA-419037,R-HSA-447038:R-HSA-447038,"
ENSG00000100884,copine 6(CPNE6),Homo sapiens,"R-HSA-1483206:R-HSA-1483206,"
ENSG00000143786,cornichon family AMPA receptor auxiliary protein 3(CNIH3),Homo sapiens,"R-HSA-204005:R-HSA-204005,R-HSA-5694530:R-HSA-5694530,"
ENSG00000085733,cortactin(CTTN),Homo sapiens,"R-HSA-5627123:R-HSA-5627123,"
ENSG00000101343,crooked neck pre-mRNA splicing factor 1(CRNKL1),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000109846,crystallin alpha B(CRYAB),Homo sapiens,"R-HSA-3371571:R-HSA-3371571,"
ENSG00000036257,cullin 3(CUL3),Homo sapiens,"R-HSA-4641258:R-HSA-4641258,R-HSA-5632684:R-HSA-5632684,R-HSA-5658442:R-HSA-5658442,R-HSA-983168:R-HSA-983168,"
ENSG00000166266,cullin 5(CUL5),Homo sapiens,"R-HSA-1227986:R-HSA-1227986,R-HSA-180585:R-HSA-180585,R-HSA-983168:R-HSA-983168,"
ENSG00000257923,cut like homeobox 1(CUX1),Homo sapiens,"R-HSA-1839117:R-HSA-1839117,R-HSA-5655302:R-HSA-5655302,"
ENSG00000183862,cyclic nucleotide gated channel alpha 2(CNGA2),Homo sapiens,"R-HSA-5620916:R-HSA-5620916,"
ENSG00000070729,cyclic nucleotide gated channel beta 1(CNGB1),Homo sapiens,"R-HSA-2485179:R-HSA-2485179,R-HSA-2514859:R-HSA-2514859,R-HSA-5620916:R-HSA-5620916,"
ENSG00000145386,cyclin A2(CCNA2),Homo sapiens,"R-HSA-1538133:R-HSA-1538133,R-HSA-170145:R-HSA-170145,R-HSA-174184:R-HSA-174184,R-HSA-176408:R-HSA-176408,R-HSA-187577:R-HSA-187577,R-HSA-2559582:R-HSA-2559582,R-HSA-2559586:R-HSA-2559586,R-HSA-5693607:R-HSA-5693607,R-HSA-68911:R-HSA-68911,R-HSA-68949:R-HSA-68949,R-HSA-69273:R-HSA-69273,R-HSA-69563:R-HSA-69563,R-HSA-69656:R-HSA-69656,"
ENSG00000110092,cyclin D1(CCND1),Homo sapiens,"R-HSA-187577:R-HSA-187577,R-HSA-1912408:R-HSA-1912408,R-HSA-3214858:R-HSA-3214858,R-HSA-69229:R-HSA-69229,R-HSA-69231:R-HSA-69231,"
ENSG00000105173,cyclin E1(CCNE1),Homo sapiens,"R-HSA-113510:R-HSA-113510,R-HSA-1538133:R-HSA-1538133,R-HSA-187577:R-HSA-187577,R-HSA-2559586:R-HSA-2559586,R-HSA-390471:R-HSA-390471,R-HSA-69200:R-HSA-69200,R-HSA-69202:R-HSA-69202,R-HSA-69205:R-HSA-69205,R-HSA-69563:R-HSA-69563,"
ENSG00000082258,cyclin T2(CCNT2),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-167152:R-HSA-167152,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-2173796:R-HSA-2173796,R-HSA-674695:R-HSA-674695,R-HSA-75955:R-HSA-75955,"
ENSG00000111276,cyclin dependent kinase inhibitor 1B(CDKN1B),Homo sapiens,"R-HSA-187577:R-HSA-187577,R-HSA-198323:R-HSA-198323,R-HSA-2559582:R-HSA-2559582,R-HSA-2559586:R-HSA-2559586,R-HSA-5625900:R-HSA-5625900,R-HSA-5674400:R-HSA-5674400,R-HSA-68949:R-HSA-68949,R-HSA-69202:R-HSA-69202,R-HSA-69231:R-HSA-69231,R-HSA-69563:R-HSA-69563,R-HSA-69656:R-HSA-69656,"
ENSG00000111726,cytidine monophosphate N-acetylneuraminic acid synthetase(CMAS),Homo sapiens,"R-HSA-4085001:R-HSA-4085001,"
ENSG00000140465,cytochrome P450 family 1 subfamily A member 1(CYP1A1),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-211981:R-HSA-211981,R-HSA-2142670:R-HSA-2142670,R-HSA-2142816:R-HSA-2142816,"
ENSG00000137869,cytochrome P450 family 19 subfamily A member 1(CYP19A1),Homo sapiens,"R-HSA-193144:R-HSA-193144,R-HSA-211976:R-HSA-211976,R-HSA-5579030:R-HSA-5579030,"
ENSG00000197838,cytochrome P450 family 2 subfamily A member 13(CYP2A13),Homo sapiens,"R-HSA-211935:R-HSA-211935,R-HSA-211981:R-HSA-211981,R-HSA-211999:R-HSA-211999,R-HSA-5423646:R-HSA-5423646,"
ENSG00000115944,cytochrome c oxidase subunit 7A2 like(COX7A2L),Homo sapiens,"R-HSA-5628897:R-HSA-5628897,R-HSA-611105:R-HSA-611105,"
ENSG00000131174,cytochrome c oxidase subunit 7B(COX7B),Homo sapiens,"R-HSA-5628897:R-HSA-5628897,R-HSA-611105:R-HSA-611105,"
ENSG00000198804,cytochrome c oxidase subunit I(COX1),Homo sapiens,"R-HSA-5628897:R-HSA-5628897,R-HSA-611105:R-HSA-611105,"
ENSG00000074054,cytoplasmic linker associated protein 1(CLASP1),Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-428890:R-HSA-428890,R-HSA-5620912:R-HSA-5620912,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,"
ENSG00000136026,cytoskeleton associated protein 4(CKAP4),Homo sapiens,"R-HSA-5683826:R-HSA-5683826,"
ENSG00000144021,cytosolic iron-sulfur assembly component 1(CIAO1),Homo sapiens,"R-HSA-2564830:R-HSA-2564830,"
ENSG00000151065,decapping mRNA 1B(DCP1B),Homo sapiens,"R-HSA-430039:R-HSA-430039,"
ENSG00000177243,defensin beta 103B(DEFB103B),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000131068,defensin beta 118(DEFB118),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000180383,defensin beta 124(DEFB124),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000171711,defensin beta 4A(DEFB4A),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000168350,"delta 4-desaturase, sphingolipid 2(DEGS2)",Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000184047,diablo IAP-binding mitochondrial protein(DIABLO),Homo sapiens,"R-HSA-111457:R-HSA-111457,R-HSA-111463:R-HSA-111463,R-HSA-111464:R-HSA-111464,"
ENSG00000065357,diacylglycerol kinase alpha(DGKA),Homo sapiens,"R-HSA-114508:R-HSA-114508,"
ENSG00000102780,diacylglycerol kinase eta(DGKH),Homo sapiens,"R-HSA-114508:R-HSA-114508,"
ENSG00000058866,diacylglycerol kinase gamma(DGKG),Homo sapiens,"R-HSA-114508:R-HSA-114508,"
ENSG00000188641,dihydropyrimidine dehydrogenase(DPYD),Homo sapiens,"R-HSA-73621:R-HSA-73621,"
ENSG00000167264,dihydrouridine synthase 2(DUS2),Homo sapiens,"R-HSA-6782315:R-HSA-6782315,"
ENSG00000153904,dimethylarginine dimethylaminohydrolase 1(DDAH1),Homo sapiens,"R-HSA-203615:R-HSA-203615,"
ENSG00000015413,dipeptidase 1 (renal)(DPEP1),Homo sapiens,"R-HSA-2142691:R-HSA-2142691,R-HSA-5423646:R-HSA-5423646,"
ENSG00000100592,dishevelled associated activator of morphogenesis 1(DAAM1),Homo sapiens,"R-HSA-4086400:R-HSA-4086400,R-HSA-5663220:R-HSA-5663220,"
ENSG00000175283,dolichol kinase(DOLK),Homo sapiens,"R-HSA-446199:R-HSA-446199,R-HSA-4755583:R-HSA-4755583,"
ENSG00000151577,dopamine receptor D3(DRD3),Homo sapiens,"R-HSA-390651:R-HSA-390651,R-HSA-418594:R-HSA-418594,"
ENSG00000069696,dopamine receptor D4(DRD4),Homo sapiens,"R-HSA-390651:R-HSA-390651,R-HSA-418594:R-HSA-418594,"
ENSG00000162961,"dpy-30, histone methyltransferase complex regulatory subunit(DPY30)",Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000070190,dual adaptor of phosphotyrosine and 3-phosphoinositides 1(DAPP1),Homo sapiens,"R-HSA-983695:R-HSA-983695,"
ENSG00000158050,dual specificity phosphatase 2(DUSP2),Homo sapiens,"R-HSA-112409:R-HSA-112409,R-HSA-5675221:R-HSA-5675221,"
ENSG00000138166,dual specificity phosphatase 5(DUSP5),Homo sapiens,"R-HSA-112409:R-HSA-112409,R-HSA-5675221:R-HSA-5675221,"
ENSG00000088986,dynein light chain LC8-type 1(DYNLL1),Homo sapiens,"R-HSA-111446:R-HSA-111446,R-HSA-1632852:R-HSA-1632852,R-HSA-2132295:R-HSA-2132295,R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,R-HSA-5620924:R-HSA-5620924,R-HSA-6807878:R-HSA-6807878,"
ENSG00000131080,ectodysplasin A2 receptor(EDA2R),Homo sapiens,"R-HSA-5669034:R-HSA-5669034,"
ENSG00000147155,emopamil binding protein (sterol isomerase)(EBP),Homo sapiens,"R-HSA-6807047:R-HSA-6807047,R-HSA-6807062:R-HSA-6807062,"
ENSG00000068912,endoplasmic reticulum lectin 1(ERLEC1),Homo sapiens,"R-HSA-382556:R-HSA-382556,R-HSA-5358346:R-HSA-5358346,R-HSA-5362768:R-HSA-5362768,R-HSA-5678895:R-HSA-5678895,"
ENSG00000178607,endoplasmic reticulum to nucleus signaling 1(ERN1),Homo sapiens,"R-HSA-381070:R-HSA-381070,"
ENSG00000078401,endothelin 1(EDN1),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-416476:R-HSA-416476,"
ENSG00000146648,epidermal growth factor receptor(EGFR),Homo sapiens,"R-HSA-1227986:R-HSA-1227986,R-HSA-1236382:R-HSA-1236382,R-HSA-1236394:R-HSA-1236394,R-HSA-1250196:R-HSA-1250196,R-HSA-1251932:R-HSA-1251932,R-HSA-1257604:R-HSA-1257604,R-HSA-177929:R-HSA-177929,R-HSA-179812:R-HSA-179812,R-HSA-180292:R-HSA-180292,R-HSA-180336:R-HSA-180336,R-HSA-182971:R-HSA-182971,R-HSA-1963640:R-HSA-1963640,R-HSA-1963642:R-HSA-1963642,R-HSA-212718:R-HSA-212718,R-HSA-2179392:R-HSA-2179392,R-HSA-2219530:R-HSA-2219530,R-HSA-445144:R-HSA-445144,R-HSA-5637810:R-HSA-5637810,R-HSA-5638303:R-HSA-5638303,R-HSA-5673001:R-HSA-5673001,"
ENSG00000112425,"epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)(EPM2A)",Homo sapiens,"R-HSA-3322077:R-HSA-3322077,R-HSA-3785653:R-HSA-3785653,"
ENSG00000119715,estrogen related receptor beta(ESRRB),Homo sapiens,"R-HSA-383280:R-HSA-383280,"
ENSG00000124802,eukaryotic translation elongation factor 1 epsilon 1(EEF1E1),Homo sapiens,"R-HSA-2408517:R-HSA-2408517,R-HSA-379716:R-HSA-379716,"
ENSG00000111361,eukaryotic translation initiation factor 2B subunit alpha(EIF2B1),Homo sapiens,"R-HSA-72731:R-HSA-72731,"
ENSG00000145191,eukaryotic translation initiation factor 2B subunit epsilon(EIF2B5),Homo sapiens,"R-HSA-72731:R-HSA-72731,"
ENSG00000106263,eukaryotic translation initiation factor 3 subunit B(EIF3B),Homo sapiens,"R-HSA-156827:R-HSA-156827,R-HSA-72649:R-HSA-72649,R-HSA-72689:R-HSA-72689,R-HSA-72695:R-HSA-72695,R-HSA-72702:R-HSA-72702,R-HSA-72706:R-HSA-72706,"
ENSG00000187840,eukaryotic translation initiation factor 4E binding protein 1(EIF4EBP1),Homo sapiens,"R-HSA-166208:R-HSA-166208,R-HSA-72662:R-HSA-72662,"
ENSG00000135930,eukaryotic translation initiation factor 4E family member 2(EIF4E2),Homo sapiens,"R-HSA-1169408:R-HSA-1169408,"
ENSG00000077348,exosome component 5(EXOSC5),Homo sapiens,"R-HSA-380994:R-HSA-380994,R-HSA-429958:R-HSA-429958,R-HSA-450385:R-HSA-450385,R-HSA-450513:R-HSA-450513,R-HSA-450604:R-HSA-450604,"
ENSG00000151348,exostosin glycosyltransferase 2(EXT2),Homo sapiens,"R-HSA-2022928:R-HSA-2022928,R-HSA-3656237:R-HSA-3656237,"
ENSG00000012232,exostosin like glycosyltransferase 3(EXTL3),Homo sapiens,"R-HSA-381038:R-HSA-381038,"
ENSG00000184575,exportin for tRNA(XPOT),Homo sapiens,"R-HSA-6784531:R-HSA-6784531,"
ENSG00000135476,"extra spindle pole bodies like 1, separase(ESPL1)",Homo sapiens,"R-HSA-2467813:R-HSA-2467813,"
ENSG00000092820,ezrin(EZR),Homo sapiens,"R-HSA-373752:R-HSA-373752,R-HSA-437239:R-HSA-437239,"
ENSG00000163322,family with sequence similarity 175 member A(FAM175A),Homo sapiens,"R-HSA-5693565:R-HSA-5693565,R-HSA-5693571:R-HSA-5693571,R-HSA-5693607:R-HSA-5693607,R-HSA-69473:R-HSA-69473,"
ENSG00000157870,family with sequence similarity 213 member B(FAM213B),Homo sapiens,"R-HSA-2162123:R-HSA-2162123,"
ENSG00000139914,fat storage inducing transmembrane protein 1(FITM1),Homo sapiens,"R-HSA-73923:R-HSA-73923,"
ENSG00000165591,fatty acid amide hydrolase 2(FAAH2),Homo sapiens,"R-HSA-2142753:R-HSA-2142753,"
ENSG00000170231,fatty acid binding protein 6(FABP6),Homo sapiens,"R-HSA-159418:R-HSA-159418,R-HSA-163560:R-HSA-163560,"
ENSG00000129682,fibroblast growth factor 13(FGF13),Homo sapiens,"R-HSA-5576892:R-HSA-5576892,"
ENSG00000068078,fibroblast growth factor receptor 3(FGFR3),Homo sapiens,"R-HSA-109704:R-HSA-109704,R-HSA-1257604:R-HSA-1257604,R-HSA-1839130:R-HSA-1839130,R-HSA-190371:R-HSA-190371,R-HSA-190372:R-HSA-190372,R-HSA-2033514:R-HSA-2033514,R-HSA-2033515:R-HSA-2033515,R-HSA-2219530:R-HSA-2219530,R-HSA-5654227:R-HSA-5654227,R-HSA-5654704:R-HSA-5654704,R-HSA-5654706:R-HSA-5654706,R-HSA-5654710:R-HSA-5654710,R-HSA-5654732:R-HSA-5654732,R-HSA-5673001:R-HSA-5673001,"
ENSG00000115414,fibronectin 1(FN1),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-1474228:R-HSA-1474228,R-HSA-1474244:R-HSA-1474244,R-HSA-1566977:R-HSA-1566977,R-HSA-202733:R-HSA-202733,R-HSA-2129379:R-HSA-2129379,R-HSA-216083:R-HSA-216083,R-HSA-3000170:R-HSA-3000170,R-HSA-3000171:R-HSA-3000171,R-HSA-3000178:R-HSA-3000178,R-HSA-354192:R-HSA-354192,R-HSA-354194:R-HSA-354194,R-HSA-372708:R-HSA-372708,R-HSA-5674135:R-HSA-5674135,"
ENSG00000160339,ficolin 2(FCN2),Homo sapiens,"R-HSA-166662:R-HSA-166662,R-HSA-166663:R-HSA-166663,R-HSA-2855086:R-HSA-2855086,"
ENSG00000128591,filamin C(FLNC),Homo sapiens,"R-HSA-446353:R-HSA-446353,"
ENSG00000037280,fms related tyrosine kinase 4(FLT4),Homo sapiens,"R-HSA-195399:R-HSA-195399,"
ENSG00000136877,folylpolyglutamate synthase(FPGS),Homo sapiens,"R-HSA-196757:R-HSA-196757,"
ENSG00000161791,formin like 3(FMNL3),Homo sapiens,"R-HSA-5663220:R-HSA-5663220,"
ENSG00000115641,four and a half LIM domains 2(FHL2),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,"
ENSG00000091483,fumarate hydratase(FH),Homo sapiens,"R-HSA-71403:R-HSA-71403,"
ENSG00000141012,galactosamine (N-acetyl)-6-sulfatase(GALNS),Homo sapiens,"R-HSA-2022857:R-HSA-2022857,R-HSA-2206290:R-HSA-2206290,"
ENSG00000213930,galactose-1-phosphate uridylyltransferase(GALT),Homo sapiens,"R-HSA-5609978:R-HSA-5609978,R-HSA-70370:R-HSA-70370,"
ENSG00000168961,galectin 9(LGALS9),Homo sapiens,"R-HSA-451927:R-HSA-451927,"
ENSG00000109158,gamma-aminobutyric acid type A receptor alpha4 subunit(GABRA4),Homo sapiens,"R-HSA-112314:R-HSA-112314,R-HSA-975298:R-HSA-975298,R-HSA-977441:R-HSA-977441,"
ENSG00000183185,gamma-aminobutyric acid type A receptor rho3 subunit (gene/pseudogene)(GABRR3),Homo sapiens,"R-HSA-975298:R-HSA-975298,R-HSA-977442:R-HSA-977442,"
ENSG00000131067,gamma-glutamyltransferase 7(GGT7),Homo sapiens,"R-HSA-174403:R-HSA-174403,R-HSA-5423646:R-HSA-5423646,"
ENSG00000177291,gap junction protein delta 4(GJD4),Homo sapiens,"R-HSA-190861:R-HSA-190861,"
ENSG00000159224,gastric inhibitory polypeptide(GIP),Homo sapiens,"R-HSA-400511:R-HSA-400511,R-HSA-418555:R-HSA-418555,R-HSA-420092:R-HSA-420092,"
ENSG00000157017,ghrelin and obestatin prepropeptide(GHRL),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-416476:R-HSA-416476,R-HSA-422085:R-HSA-422085,"
ENSG00000187210,"glucosaminyl (N-acetyl) transferase 1, core 2(GCNT1)",Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000141349,glucose-6-phosphatase catalytic subunit 3(G6PC3),Homo sapiens,"R-HSA-3282872:R-HSA-3282872,R-HSA-70153:R-HSA-70153,"
ENSG00000070610,glucosylceramidase beta 2(GBA2),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,"
ENSG00000169919,glucuronidase beta(GUSB),Homo sapiens,"R-HSA-2024096:R-HSA-2024096,R-HSA-2160916:R-HSA-2160916,R-HSA-2206292:R-HSA-2206292,"
ENSG00000148672,glutamate dehydrogenase 1(GLUD1),Homo sapiens,"R-HSA-70614:R-HSA-70614,"
ENSG00000105464,glutamate ionotropic receptor NMDA type subunit 2D(GRIN2D),Homo sapiens,"R-HSA-438066:R-HSA-438066,R-HSA-442729:R-HSA-442729,R-HSA-442982:R-HSA-442982,R-HSA-5673001:R-HSA-5673001,"
ENSG00000124493,glutamate metabotropic receptor 4(GRM4),Homo sapiens,"R-HSA-418594:R-HSA-418594,R-HSA-420499:R-HSA-420499,"
ENSG00000168959,glutamate metabotropic receptor 5(GRM5),Homo sapiens,"R-HSA-416476:R-HSA-416476,R-HSA-420499:R-HSA-420499,"
ENSG00000170899,glutathione S-transferase alpha 4(GSTA4),Homo sapiens,"R-HSA-156590:R-HSA-156590,"
ENSG00000197448,glutathione S-transferase kappa 1(GSTK1),Homo sapiens,"R-HSA-156590:R-HSA-156590,"
ENSG00000116157,glutathione peroxidase 7(GPX7),Homo sapiens,"R-HSA-3299685:R-HSA-3299685,"
ENSG00000164294,glutathione peroxidase 8 (putative)(GPX8),Homo sapiens,"R-HSA-3299685:R-HSA-3299685,"
ENSG00000100983,glutathione synthetase(GSS),Homo sapiens,"R-HSA-174403:R-HSA-174403,R-HSA-5579006:R-HSA-5579006,"
ENSG00000111640,glyceraldehyde-3-phosphate dehydrogenase(GAPDH),Homo sapiens,"R-HSA-70171:R-HSA-70171,R-HSA-70263:R-HSA-70263,"
ENSG00000186281,"glycerol-3-phosphate acyltransferase 2, mitochondrial(GPAT2)",Homo sapiens,"R-HSA-1483166:R-HSA-1483166,R-HSA-75109:R-HSA-75109,"
ENSG00000104812,glycogen synthase 1(GYS1),Homo sapiens,"R-HSA-3322077:R-HSA-3322077,R-HSA-3785653:R-HSA-3785653,R-HSA-3814836:R-HSA-3814836,R-HSA-3828062:R-HSA-3828062,R-HSA-3878781:R-HSA-3878781,"
ENSG00000169704,glycoprotein IX platelet(GP9),Homo sapiens,"R-HSA-140837:R-HSA-140837,R-HSA-430116:R-HSA-430116,R-HSA-75892:R-HSA-75892,R-HSA-76009:R-HSA-76009,"
ENSG00000197858,glycosylphosphatidylinositol anchor attachment 1(GPAA1),Homo sapiens,"R-HSA-162791:R-HSA-162791,"
ENSG00000124767,glyoxalase I(GLO1),Homo sapiens,"R-HSA-70268:R-HSA-70268,"
ENSG00000147437,gonadotropin releasing hormone 1(GNRH1),Homo sapiens,"R-HSA-375281:R-HSA-375281,R-HSA-416476:R-HSA-416476,"
ENSG00000197540,granzyme M(GZMM),Homo sapiens,"R-HSA-173736:R-HSA-173736,"
ENSG00000117228,guanylate binding protein 1(GBP1),Homo sapiens,"R-HSA-877300:R-HSA-877300,"
ENSG00000162654,guanylate binding protein 4(GBP4),Homo sapiens,"R-HSA-877300:R-HSA-877300,"
ENSG00000123201,guanylate cyclase 1 soluble subunit beta 2 (pseudogene)(GUCY1B2),Homo sapiens,"R-HSA-392154:R-HSA-392154,"
ENSG00000132518,"guanylate cyclase 2D, retinal(GUCY2D)",Homo sapiens,"R-HSA-2514859:R-HSA-2514859,"
ENSG00000204389,heat shock protein family A (Hsp70) member 1A(HSPA1A),Homo sapiens,"R-HSA-168330:R-HSA-168330,R-HSA-3371453:R-HSA-3371453,R-HSA-3371568:R-HSA-3371568,R-HSA-3371571:R-HSA-3371571,R-HSA-450408:R-HSA-450408,"
ENSG00000173110,heat shock protein family A (Hsp70) member 6(HSPA6),Homo sapiens,"R-HSA-3371453:R-HSA-3371453,"
ENSG00000113013,heat shock protein family A (Hsp70) member 9(HSPA9),Homo sapiens,"R-HSA-1268020:R-HSA-1268020,R-HSA-3371453:R-HSA-3371453,"
